Pair_Speaker_turn,PairID,PersonID,Turn Start,Turn End,Rms,Pitch,Pulse,ZCR,Spectral_Centroid,Spectral_Bandwidth
20240521_1823_WBLMay0KGC4N_B_B_1,20240521_1823_WBLMay0KGC4N,1716394507208-76380b8e-8d97-41f0-94d7-727c686747ba-cam-audio-1716394508196.csv,0.7580412,0.99742264,0.047714839545454545,252.66174732555044,0.8577225822727272,0.01984197443181818,1351.0886005107675,1721.3463588203128
20240521_1823_WBLMay0KGC4N_A_A_2,20240521_1823_WBLMay0KGC4N,1716394507208-35c603e4-2275-4f7b-a2bb-c2333fa0f95d-cam-audio-1716394508197.csv,2.1898148,2.5083334,0.17392836621666666,892.1359100341797,1.6394118470333332,0.04366861979166667,1330.7347797138416,1150.5724949276432
20240521_1823_WBLMay0KGC4N_B_B_3,20240521_1823_WBLMay0KGC4N,1716394507208-76380b8e-8d97-41f0-94d7-727c686747ba-cam-audio-1716394508196.csv,3.0720618,3.6306183,0.07264438685192308,298.4603732182429,1.3389375319230772,0.03513746995192308,2868.710267693311,3601.5230834015842
20240521_1823_WBLMay0KGC4N_A_A_4,20240521_1823_WBLMay0KGC4N,1716394507208-35c603e4-2275-4f7b-a2bb-c2333fa0f95d-cam-audio-1716394508197.csv,4.3398147,4.578704,0.03281246962913043,460.2634980574898,1.4720918778260867,0.10988451086956522,3656.036105905082,3290.6093785751564
20240521_1823_WBLMay0KGC4N_B_B_5,20240521_1823_WBLMay0KGC4N,1716394507208-76380b8e-8d97-41f0-94d7-727c686747ba-cam-audio-1716394508196.csv,5.386082,24.77991,0.04395060683200659,497.1943699883278,1.0859410397949423,0.08977556779136889,4608.85077722726,4626.725948234189
20240521_1823_WBLMay0KGC4N_A_A_5,20240521_1823_WBLMay0KGC4N,1716394507208-35c603e4-2275-4f7b-a2bb-c2333fa0f95d-cam-audio-1716394508197.csv,16.868813,17.108437,0.01657767977590909,349.5810047496449,1.2949751276318182,0.09758966619318182,2771.666330156865,2410.8798914789213
20240521_1823_WBLMay0KGC4N_A_A_6,20240521_1823_WBLMay0KGC4N,1716394507208-35c603e4-2275-4f7b-a2bb-c2333fa0f95d-cam-audio-1716394508197.csv,25.909441,34.844414,0.02413981733413381,421.3328865807828,0.8416986507464828,0.032215478457287935,1706.465569769415,2630.719013461559
20240521_1823_WBLMay0KGC4N_B_B_7,20240521_1823_WBLMay0KGC4N,1716394507208-76380b8e-8d97-41f0-94d7-727c686747ba-cam-audio-1716394508196.csv,37.814056,50.774437,0.04089024880126749,613.5792548410651,1.0118642732534981,0.09517465599279835,4709.283079375861,4758.073159437234
20240521_1823_WBLMay0KGC4N_A_A_8,20240521_1823_WBLMay0KGC4N,1716394507208-35c603e4-2275-4f7b-a2bb-c2333fa0f95d-cam-audio-1716394508197.csv,51.993984,72.945076,0.02833865923367108,420.28452816777127,0.8630240435763747,0.03704995584585031,2197.08612805872,3420.5695845817227
20240521_1823_WBLMay0KGC4N_B_B_9,20240521_1823_WBLMay0KGC4N,1716394507208-76380b8e-8d97-41f0-94d7-727c686747ba-cam-audio-1716394508196.csv,78.687775,86.28543,0.03919013386674615,476.8418480767144,0.8399182167856942,0.1190906326700561,6002.636078425755,5457.360096453342
20240521_1823_WBLMay0KGC4N_A_A_10,20240521_1823_WBLMay0KGC4N,1716394507208-35c603e4-2275-4f7b-a2bb-c2333fa0f95d-cam-audio-1716394508197.csv,91.607605,93.03978,0.05294069352238806,499.7278375198592,1.2452113839029852,0.043566347947761194,2156.827080213146,3042.5388862670375
20240521_1823_WBLMay0KGC4N_B_B_11,20240521_1823_WBLMay0KGC4N,1716394507208-76380b8e-8d97-41f0-94d7-727c686747ba-cam-audio-1716394508196.csv,94.275375,97.151764,0.06937466206394052,573.1101066065198,1.4394078647434942,0.08884722060873607,3687.1486840687216,3866.5508088156475
20240521_1823_WBLMay0KGC4N_A_A_12,20240521_1823_WBLMay0KGC4N,1716394507208-35c603e4-2275-4f7b-a2bb-c2333fa0f95d-cam-audio-1716394508197.csv,98.70451,143.07353,0.035651794663149036,505.1630707117386,0.8793702167375721,0.039103229229266824,2203.0660762067405,3330.2447554407768
20240521_1823_WBLMay0KGC4N_B_B_13,20240521_1823_WBLMay0KGC4N,1716394507208-76380b8e-8d97-41f0-94d7-727c686747ba-cam-audio-1716394508196.csv,145.17764,178.15317,0.04682156667033646,557.2519481184484,0.9443559817679715,0.09683749823075057,4864.694765173621,4791.093014935869
20240521_1823_WBLMay0KGC4N_A_A_14,20240521_1823_WBLMay0KGC4N,1716394507208-35c603e4-2275-4f7b-a2bb-c2333fa0f95d-cam-audio-1716394508197.csv,181.0649,255.49385,0.030003503910667813,436.51413072295276,0.7916905745192174,0.03603911680012181,2242.498303702309,3581.2732597132494
20240521_1823_WBLMay0KGC4N_B_B_15,20240521_1823_WBLMay0KGC4N,1716394507208-76380b8e-8d97-41f0-94d7-727c686747ba-cam-audio-1716394508196.csv,260.95996,283.72946,0.05325828429098829,613.5976399834065,1.0281911783246838,0.07754066342213115,4285.630027444049,4560.36474673017
20240521_1823_WBLMay0KGC4N_A_A_16,20240521_1823_WBLMay0KGC4N,1716394507208-35c603e4-2275-4f7b-a2bb-c2333fa0f95d-cam-audio-1716394508197.csv,288.02002,321.19083,0.03636041694938907,429.3699074012575,0.8831196713472991,0.03643551547427653,2203.9793918137466,3500.7849103139474
20240521_1823_WBLMay0KGC4N_B_B_17,20240521_1823_WBLMay0KGC4N,1716394507208-76380b8e-8d97-41f0-94d7-727c686747ba-cam-audio-1716394508196.csv,329.28854,338.33444,0.06368781434398585,632.9620546933199,1.2141153474481132,0.09150033626916274,4193.018970479541,4227.316615612479
20240521_1823_WBLMay0KGC4N_A_A_17,20240521_1823_WBLMay0KGC4N,1716394507208-35c603e4-2275-4f7b-a2bb-c2333fa0f95d-cam-audio-1716394508197.csv,334.93973,335.33945,0.10216918492105263,231.58414499383224,1.1176796752631581,0.012810958059210526,987.2475319098477,1774.1973718811576
20240521_1823_WBLMay0KGC4N_A_A_18,20240521_1823_WBLMay0KGC4N,1716394507208-35c603e4-2275-4f7b-a2bb-c2333fa0f95d-cam-audio-1716394508197.csv,339.09705,354.38498,0.04424018879030007,398.1448946391796,0.9536369669454989,0.037756100619330074,2151.6961914642993,3341.9452757347462
20240521_1823_WBLMay0KGC4N_B_B_18,20240521_1823_WBLMay0KGC4N,1716394507208-76380b8e-8d97-41f0-94d7-727c686747ba-cam-audio-1716394508196.csv,352.63516,353.13516,0.02989847411914894,202.76607767740884,0.7481866658510636,0.028351479388297872,3538.216870597729,4837.014284854515
20240521_1823_WBLMay0KGC4N_B_B_19,20240521_1823_WBLMay0KGC4N,1716394507208-76380b8e-8d97-41f0-94d7-727c686747ba-cam-audio-1716394508196.csv,357.1779,385.70572,0.06195343539790576,719.0542251015925,1.1291201388374719,0.08579726065818997,4120.250033061026,4242.963267130749
20240521_1823_WBLMay0KGC4N_A_A_20,20240521_1823_WBLMay0KGC4N,1716394507208-35c603e4-2275-4f7b-a2bb-c2333fa0f95d-cam-audio-1716394508197.csv,387.2422,423.53003,0.035705389259800116,475.12985822589997,0.947689310631217,0.03967077041078777,2278.37800121532,3474.079855790069
20240521_1823_WBLMay0KGC4N_B_B_21,20240521_1823_WBLMay0KGC4N,1716394507208-76380b8e-8d97-41f0-94d7-727c686747ba-cam-audio-1716394508196.csv,428.68054,437.86697,0.06510482599396751,690.4867356829169,1.1569898408341066,0.08600717354263342,3971.8813935721,4060.484484519947
20240521_1823_WBLMay0KGC4N_A_A_22,20240521_1823_WBLMay0KGC4N,1716394507208-35c603e4-2275-4f7b-a2bb-c2333fa0f95d-cam-audio-1716394508197.csv,441.0697,480.2977,0.04178379809001903,379.22015837084274,0.9141124085850367,0.03932476692106337,2315.277349694447,3530.420418283259
20240521_1823_WBLMay0KGC4N_B_B_23,20240521_1823_WBLMay0KGC4N,1716394507208-76380b8e-8d97-41f0-94d7-727c686747ba-cam-audio-1716394508196.csv,484.69437,529.685,0.04364571618072564,708.4472453959343,0.8951900690381314,0.08642508651737017,4797.454225313682,4937.7127635155775
20240521_1823_WBLMay0KGC4N_A_A_24,20240521_1823_WBLMay0KGC4N,1716394507208-35c603e4-2275-4f7b-a2bb-c2333fa0f95d-cam-audio-1716394508197.csv,530.8592,575.17926,0.022215979434707583,372.32594326544535,0.7685003703117208,0.03846434077918171,2650.5495569260256,4170.315626596486
20240521_1823_WBLMay0KGC4N_B_B_25,20240521_1823_WBLMay0KGC4N,1716394507208-76380b8e-8d97-41f0-94d7-727c686747ba-cam-audio-1716394508196.csv,586.20776,619.3598,0.04604065189684685,713.4243963042339,1.0645192129257208,0.09085173342985843,4493.893159334524,4619.242261640868
20240521_1823_WBLMay0KGC4N_A_A_26,20240521_1823_WBLMay0KGC4N,1716394507208-35c603e4-2275-4f7b-a2bb-c2333fa0f95d-cam-audio-1716394508197.csv,622.8053,629.6684,0.02444359039285714,403.3331706045575,0.9011672190403727,0.04271475276591615,2673.9166593815776,4016.925365533519
20240521_1823_WBLMay0KGC4N_B_B_27,20240521_1823_WBLMay0KGC4N,1716394507208-76380b8e-8d97-41f0-94d7-727c686747ba-cam-audio-1716394508196.csv,636.1826,637.9356,0.1209330004371951,538.8384352319034,1.5943186319756097,0.07390017625762195,3753.428332602729,3999.666844915559
20240521_1823_WBLMay0KGC4N_A_A_28,20240521_1823_WBLMay0KGC4N,1716394507208-35c603e4-2275-4f7b-a2bb-c2333fa0f95d-cam-audio-1716394508197.csv,642.56,642.96,0.08860630363684212,358.79021012155636,1.1224258572631578,0.04389391447368421,1976.1618148840012,2519.920292294661
20240521_1823_WBLMay0KGC4N_B_B_29,20240521_1823_WBLMay0KGC4N,1716394507208-76380b8e-8d97-41f0-94d7-727c686747ba-cam-audio-1716394508196.csv,644.48206,647.03015,0.08209949487824268,409.5470012201924,1.2436248463640167,0.053100075183054395,3003.264256418038,3859.4552428642924
20240521_1823_WBLMay0KGC4N_A_A_30,20240521_1823_WBLMay0KGC4N,1716394507208-35c603e4-2275-4f7b-a2bb-c2333fa0f95d-cam-audio-1716394508197.csv,648.32764,659.39746,0.030478094978998078,342.94791063412214,0.7960717731816955,0.03793493722904624,2440.9445000840183,3757.8919406426467
20240521_1823_WBLMay0KGC4N_B_B_31,20240521_1823_WBLMay0KGC4N,1716394507208-76380b8e-8d97-41f0-94d7-727c686747ba-cam-audio-1716394508196.csv,668.10004,678.82,0.03141374113880597,605.4744606289162,0.8553058306059702,0.0972879741915423,5209.989146079209,5205.958646422136
20240521_1823_WBLMay0KGC4N_A_A_32,20240521_1823_WBLMay0KGC4N,1716394507208-35c603e4-2275-4f7b-a2bb-c2333fa0f95d-cam-audio-1716394508197.csv,681.1308,720.8108,0.03807844113849462,451.38894430291447,0.9456306844760026,0.037873692666330644,2195.1070860991204,3400.2088468110364
20240521_1823_WBLMay0KGC4N_B_B_33,20240521_1823_WBLMay0KGC4N,1716394507208-76380b8e-8d97-41f0-94d7-727c686747ba-cam-audio-1716394508196.csv,723.9877,766.50165,0.043493012222739595,587.495110824058,0.8197967414595686,0.09149258733692925,5150.032245183452,5114.006792129374
20240521_1823_WBLMay0KGC4N_A_A_34,20240521_1823_WBLMay0KGC4N,1716394507208-35c603e4-2275-4f7b-a2bb-c2333fa0f95d-cam-audio-1716394508197.csv,767.7194,790.3899,0.032938031022577606,395.2291790909612,0.8052200949642522,0.03181338377528222,2227.487025909183,3742.3787914442237
20240521_1823_WBLMay0KGC4N_B_B_35,20240521_1823_WBLMay0KGC4N,1716394507208-76380b8e-8d97-41f0-94d7-727c686747ba-cam-audio-1716394508196.csv,800.5464,829.4213,0.030072559626235687,547.8340176106957,0.6008765690273365,0.1097575801740857,5976.949777383177,5615.044387067719
20240521_1823_WBLMay0KGC4N_A_A_36,20240521_1823_WBLMay0KGC4N,1716394507208-35c603e4-2275-4f7b-a2bb-c2333fa0f95d-cam-audio-1716394508197.csv,830.9835,851.1864,0.02910149882965153,386.81456529487997,0.8652399730205913,0.03558343164268744,2499.8293128993064,4000.116765629909
20240521_1823_WBLMay0KGC4N_B_B_37,20240521_1823_WBLMay0KGC4N,1716394507208-76380b8e-8d97-41f0-94d7-727c686747ba-cam-audio-1716394508196.csv,859.5572,865.6168,0.05951310733996479,521.4922729437399,1.0910993585105633,0.07521250550176056,4068.68387645531,4383.100102661736
20240521_1823_WBLMay0KGC4N_A_A_38,20240521_1823_WBLMay0KGC4N,1716394507208-35c603e4-2275-4f7b-a2bb-c2333fa0f95d-cam-audio-1716394508197.csv,866.60254,885.0731,0.028028650227886833,402.26248187478257,0.876515833437067,0.03871545945799654,2436.4157922193704,3745.997801491269
20240521_1823_WBLMay0KGC4N_B_B_39,20240521_1823_WBLMay0KGC4N,1716394507208-76380b8e-8d97-41f0-94d7-727c686747ba-cam-audio-1716394508196.csv,894.35876,930.7845,0.03943478025420498,489.66450442792893,0.8053314494501317,0.09643232979502196,5344.935625604931,5271.798420484765
20240521_1823_WBLMay0KGC4N_A_A_40,20240521_1823_WBLMay0KGC4N,1716394507208-35c603e4-2275-4f7b-a2bb-c2333fa0f95d-cam-audio-1716394508197.csv,935.35004,950.9285,0.03579080148794521,390.9512573661673,0.9168454039335616,0.03478201252140411,2360.5789249237023,3783.899126535421
20240521_1823_WBLMay0KGC4N_B_B_41,20240521_1823_WBLMay0KGC4N,1716394507208-76380b8e-8d97-41f0-94d7-727c686747ba-cam-audio-1716394508196.csv,962.9792,1011.9634,0.04852543912491725,559.2990773575684,0.9171249119446255,0.12209849075157883,5330.750249004475,4952.2309647446245
20240521_1823_WBLMay0KGC4N_A_A_42,20240521_1823_WBLMay0KGC4N,1716394507208-35c603e4-2275-4f7b-a2bb-c2333fa0f95d-cam-audio-1716394508197.csv,1017.04645,1027.5815,0.03118163076869301,325.84225557003236,0.8746799747637994,0.028653748733535968,2282.950299360986,3950.8722897448947
20240521_1823_WBLMay0KGC4N_B_B_43,20240521_1823_WBLMay0KGC4N,1716394507208-76380b8e-8d97-41f0-94d7-727c686747ba-cam-audio-1716394508196.csv,1034.6346,1064.1932,0.04955267151633477,646.9448811938682,0.8820644751157216,0.16711020641684704,5771.66828995002,4818.158459806736
20240521_1823_WBLMay0KGC4N_A_A_44,20240521_1823_WBLMay0KGC4N,1716394507208-35c603e4-2275-4f7b-a2bb-c2333fa0f95d-cam-audio-1716394508197.csv,1064.2275,1118.3362,0.043447766830001976,420.11103642137743,0.9728663236058153,0.0371675105953085,2271.059825684524,3538.1348394953197
20240521_1823_WBLMay0KGC4N_B_B_45,20240521_1823_WBLMay0KGC4N,1716394507208-76380b8e-8d97-41f0-94d7-727c686747ba-cam-audio-1716394508196.csv,1125.3333,1158.4913,0.06264191189111933,712.6400341273206,1.1097510798824028,0.11095417914723384,4300.95897513396,4145.480763053637
20240521_1823_WBLMay0KGC4N_A_A_46,20240521_1823_WBLMay0KGC4N,1716394507208-35c603e4-2275-4f7b-a2bb-c2333fa0f95d-cam-audio-1716394508197.csv,1170.6925,1196.9213,0.0470349441901586,452.12693887849525,0.9159165463204555,0.03929899571726311,2327.7274364973873,3543.4811335111513
20240521_1823_WBLMay0KGC4N_B_B_47,20240521_1823_WBLMay0KGC4N,1716394507208-76380b8e-8d97-41f0-94d7-727c686747ba-cam-audio-1716394508196.csv,1200.5361,1309.2032,0.03935241537431531,657.0290644053563,0.800359574784051,0.18925233868840188,6197.298508036338,4925.875786955295
20240521_1823_WBLMay0KGC4N_A_A_48,20240521_1823_WBLMay0KGC4N,1716394507208-35c603e4-2275-4f7b-a2bb-c2333fa0f95d-cam-audio-1716394508197.csv,1313.9452,1321.2789,0.03290269005138283,348.6811862249444,0.8507167690160116,0.03568148994723435,2481.7891662092115,3981.970631870188
20240521_1823_WBLMay0KGC4N_B_B_49,20240521_1823_WBLMay0KGC4N,1716394507208-76380b8e-8d97-41f0-94d7-727c686747ba-cam-audio-1716394508196.csv,1341.7468,1358.18,0.016469148782465932,662.4419146291962,0.4836470899165801,0.2563295952303699,7852.07944074269,5466.107878498027
20240521_1823_WBLMay0KGC4N_A_A_50,20240521_1823_WBLMay0KGC4N,1716394507208-35c603e4-2275-4f7b-a2bb-c2333fa0f95d-cam-audio-1716394508197.csv,1359.0663,1371.0558,0.0359327437814057,409.1593298432239,0.8734265816436831,0.03945868549822064,2406.5512954071137,3629.8768967372685
20240521_1823_WBLMay0KGC4N_B_B_51,20240521_1823_WBLMay0KGC4N,1716394507208-76380b8e-8d97-41f0-94d7-727c686747ba-cam-audio-1716394508196.csv,1402.4762,1484.4706,0.036242398131417976,607.447447549826,0.7145927890305698,0.19209131742308444,6573.734911020313,5224.8507673718805
20240521_1823_WBLMay0KGC4N_A_A_52,20240521_1823_WBLMay0KGC4N,1716394507208-35c603e4-2275-4f7b-a2bb-c2333fa0f95d-cam-audio-1716394508197.csv,1518.3308,1532.1255,0.046059367178584686,532.0565692913422,0.9985776590220419,0.03933741782675947,2174.8655080945528,3292.089234105745
20240521_1823_WBLMay0KGC4N_B_B_53,20240521_1823_WBLMay0KGC4N,1716394507208-76380b8e-8d97-41f0-94d7-727c686747ba-cam-audio-1716394508196.csv,1536.9915,1592.3256,0.038035428984159604,707.6436284167916,0.7989290092600446,0.186306873283298,6149.1865253766155,4952.216854224246
20240521_1823_WBLMay0KGC4N_A_A_54,20240521_1823_WBLMay0KGC4N,1716394507208-35c603e4-2275-4f7b-a2bb-c2333fa0f95d-cam-audio-1716394508197.csv,1606.2214,1613.2345,0.03559788986824962,419.104479401848,0.823607542171994,0.03789939473934551,2340.5941292878433,3623.634960965737
20240521_1823_WBLMay0KGC4N_B_B_55,20240521_1823_WBLMay0KGC4N,1716394507208-76380b8e-8d97-41f0-94d7-727c686747ba-cam-audio-1716394508196.csv,1636.3783,1711.6978,0.03988486971865883,671.9834292357917,0.7638330584862626,0.17082686532980457,6228.531247448185,5118.120401360981
20240521_1823_WBLMay0KGC4N_A_A_56,20240521_1823_WBLMay0KGC4N,1716394507208-35c603e4-2275-4f7b-a2bb-c2333fa0f95d-cam-audio-1716394508197.csv,1715.171,1726.5715,0.024229402243124414,378.4691394227052,0.8313657568175866,0.0375848668440131,2457.4969877420426,3791.0123524192836
20240521_1823_WBLMay0KGC4N_B_B_57,20240521_1823_WBLMay0KGC4N,1716394507208-76380b8e-8d97-41f0-94d7-727c686747ba-cam-audio-1716394508196.csv,1755.7513,1791.92,0.04340656027030964,652.624808503362,0.8948736159924506,0.13194551639450014,5413.057415597211,4891.4354785152445
20240521_1823_WBLMay1C89Q6_B_B_1,20240521_1823_WBLMay1C89Q6,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729.csv,2.1146193,3.2317767,0.13276755438461538,855.5577301612267,1.2334131751923076,0.060842660757211536,1941.1140341293508,1538.218700183791
20240521_1823_WBLMay1C89Q6_A_A_2,20240521_1823_WBLMay1C89Q6,1716395083742-f7b8be61-b042-4877-bcce-3f228c060c0e-cam-audio-1716395084728.csv,3.9440322,4.262742,0.05323345271666667,933.513087463379,1.3297922484,0.070947265625,1774.4756942111067,1465.111757023652
20240521_1823_WBLMay1C89Q6_B_B_3,20240521_1823_WBLMay1C89Q6,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729.csv,5.1469035,5.865076,0.023350530229850744,569.1138818086083,1.3609364470000003,0.053601620802238806,1655.421976173508,1728.7254432185368
20240521_1823_WBLMay1C89Q6_A_A_4,20240521_1823_WBLMay1C89Q6,1716395083742-f7b8be61-b042-4877-bcce-3f228c060c0e-cam-audio-1716395084728.csv,9.202742,9.362097,0.016195885946666665,1539.8399251302083,1.6153145914666664,0.07337239583333334,2193.6714740235893,1864.1085973983995
20240521_1823_WBLMay1C89Q6_B_B_5,20240521_1823_WBLMay1C89Q6,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729.csv,13.844771,14.642741,0.011594926285866667,794.7062732535348,1.0203812987786667,0.0846875,2591.3180599951597,2023.84705123522
20240521_1823_WBLMay1C89Q6_A_A_6,20240521_1823_WBLMay1C89Q6,1716395083742-f7b8be61-b042-4877-bcce-3f228c060c0e-cam-audio-1716395084728.csv,15.355,19.135,0.11086270735033898,685.7601701774273,1.3223854203336156,0.05401025114759887,1779.5261535099294,1539.5937236432196
20240521_1823_WBLMay1C89Q6_B_B_7,20240521_1823_WBLMay1C89Q6,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729.csv,19.673872,60.37015,0.05032072425697274,797.4980733235677,1.0496939854358924,0.06591630488204456,2242.265734214221,2019.3234872900541
20240521_1823_WBLMay1C89Q6_A_A_7,20240521_1823_WBLMay1C89Q6,1716395083742-f7b8be61-b042-4877-bcce-3f228c060c0e-cam-audio-1716395084728.csv,33.674732,33.99402,0.030303214531034482,1023.9175288759429,1.1869733796551727,0.09051724137931035,2297.4576461940082,1829.8137537240186
20240521_1823_WBLMay1C89Q6_A_A_8,20240521_1823_WBLMay1C89Q6,1716395083742-f7b8be61-b042-4877-bcce-3f228c060c0e-cam-audio-1716395084728.csv,63.432487,139.1931,0.046122162809269326,864.3716067485873,0.9446766741370407,0.06938123911111502,2452.7283059820097,2261.283585587108
20240521_1823_WBLMay1C89Q6_B_B_9,20240521_1823_WBLMay1C89Q6,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729.csv,141.04999,165.36688,0.05358944209651886,701.8734491676065,1.1393028599678696,0.0636791563870614,2008.4711927235217,1719.032387692341
20240521_1823_WBLMay1C89Q6_A_A_10,20240521_1823_WBLMay1C89Q6,1716395083742-f7b8be61-b042-4877-bcce-3f228c060c0e-cam-audio-1716395084728.csv,165.84425,168.32094,0.06890951342281544,692.6599642381136,1.371143649734764,0.0642666141362661,1879.9625207900026,1597.268421402178
20240521_1823_WBLMay1C89Q6_B_B_11,20240521_1823_WBLMay1C89Q6,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729.csv,168.73254,184.855,0.049037050147589946,737.1033523130188,1.0645408797953042,0.071055255869709,2391.8047403674905,2140.91197520245
20240521_1823_WBLMay1C89Q6_A_A_11,20240521_1823_WBLMay1C89Q6,1716395083742-f7b8be61-b042-4877-bcce-3f228c060c0e-cam-audio-1716395084728.csv,182.41,182.65001,0.040628075434782605,311.2586915389351,0.8600885830434781,0.033670176630434784,1310.6659333338744,1473.6436108609907
20240521_1823_WBLMay1C89Q6_A_A_12,20240521_1823_WBLMay1C89Q6,1716395083742-f7b8be61-b042-4877-bcce-3f228c060c0e-cam-audio-1716395084728.csv,186.41914,186.81772,0.06823471189473686,501.4049835205078,1.069186270789474,0.033845600328947366,1232.4105275100073,1231.1332800693751
20240521_1823_WBLMay1C89Q6_B_B_13,20240521_1823_WBLMay1C89Q6,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729.csv,187.495,202.2137,0.04577924394469058,661.1875813950263,1.2053350552725506,0.05914430480072464,1938.5069473694869,1769.81659482593
20240521_1823_WBLMay1C89Q6_A_A_14,20240521_1823_WBLMay1C89Q6,1716395083742-f7b8be61-b042-4877-bcce-3f228c060c0e-cam-audio-1716395084728.csv,203.43,302.43964,0.05287175622783139,905.1393787435532,0.9919798082555352,0.06723751700199311,2290.5519666021182,2041.2914927608847
20240521_1823_WBLMay1C89Q6_B_B_15,20240521_1823_WBLMay1C89Q6,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729.csv,304.76596,305.82327,0.0784019049890303,613.8757800477924,1.29535365910101,0.059782394255050504,2025.1713669242906,1746.0046010113317
20240521_1823_WBLMay1C89Q6_A_A_16,20240521_1823_WBLMay1C89Q6,1716395083742-f7b8be61-b042-4877-bcce-3f228c060c0e-cam-audio-1716395084728.csv,307.23633,354.56,0.042993941797838595,952.1507570933711,0.8001621982830522,0.08877857920282912,3287.465257874226,2861.03443432908
20240521_1823_WBLMay1C89Q6_B_B_16,20240521_1823_WBLMay1C89Q6,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729.csv,353.73114,353.89093,0.06553299753333333,1134.010326131185,2.2558143906666666,0.06787109375,1708.7609963788195,1078.8759915082178
20240521_1823_WBLMay1C89Q6_Both_B_16,20240521_1823_WBLMay1C89Q6,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729.csv,354.29044,354.53012,0.031003373086956526,442.26467563795006,1.0697191865217393,0.038510529891304345,1223.9110007455283,1174.2407611017898
20240521_1823_WBLMay1C89Q6_B_B_17,20240521_1823_WBLMay1C89Q6,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729.csv,355.32913,419.1992,0.04960761967089911,760.08412308983,1.11694539337737,0.07146604100551195,2307.4233650207384,1998.048841301784
20240521_1823_WBLMay1C89Q6_A_A_18,20240521_1823_WBLMay1C89Q6,1716395083742-f7b8be61-b042-4877-bcce-3f228c060c0e-cam-audio-1716395084728.csv,419.57333,423.33673,0.04122008645148441,631.327409859693,1.1202375477762039,0.05482720653328612,1746.0528736747222,1625.92742142141
20240521_1823_WBLMay1C89Q6_B_B_19,20240521_1823_WBLMay1C89Q6,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729.csv,423.59015,423.74982,0.06628819639999999,722.2172332763672,1.3233406746666667,0.04189453125,1430.6723689200926,1094.4340210009345
20240521_1823_WBLMay1C89Q6_A_A_20,20240521_1823_WBLMay1C89Q6,1716395083742-f7b8be61-b042-4877-bcce-3f228c060c0e-cam-audio-1716395084728.csv,424.42865,442.48425,0.04816113108472813,876.1788097567791,0.8404833831407211,0.06554367750812648,2375.251449596694,2205.183824928703
20240521_1823_WBLMay1C89Q6_Both_B_20,20240521_1823_WBLMay1C89Q6,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729.csv,424.62802,442.43137,0.002311504685077292,1316.69473272933,0.08542921950882564,0.16525935955287596,7165.721347568201,6284.800579371258
20240521_1823_WBLMay1C89Q6_Both_A_20,20240521_1823_WBLMay1C89Q6,1716395083742-f7b8be61-b042-4877-bcce-3f228c060c0e-cam-audio-1716395084728.csv,424.66745,424.82663,0.17399059600000003,435.03192342122395,1.3035800580000003,0.03203125,1135.4396203931567,923.8037982244942
20240521_1823_WBLMay1C89Q6_B_B_20,20240521_1823_WBLMay1C89Q6,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729.csv,441.23712,441.39636,0.04672211466666667,734.9141469319661,1.3998406813333335,0.04873046875,1429.040149217423,1087.873218207578
20240521_1823_WBLMay1C89Q6_B_B_21,20240521_1823_WBLMay1C89Q6,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729.csv,442.43137,442.90906,0.04821668704666666,463.5171413845486,1.0835289152666667,0.05122612847222222,2025.9468746364337,2047.6606373903012
20240521_1823_WBLMay1C89Q6_A_A_22,20240521_1823_WBLMay1C89Q6,1716395083742-f7b8be61-b042-4877-bcce-3f228c060c0e-cam-audio-1716395084728.csv,443.2616,450.31152,0.05050991259877156,920.578541598216,1.0530802723360968,0.07020538837934948,2124.3912922230106,1685.384756389347
20240521_1823_WBLMay1C89Q6_B_B_22,20240521_1823_WBLMay1C89Q6,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729.csv,449.3579,449.59674,0.06879708113272728,627.9699422662908,1.5948242300000002,0.052689985795454544,1871.5776740391927,1798.3248420694647
