VideoSessionID,VideoFile1,VideoURL1,VideoFile2,VideoURL2,VideoFile3,VideoURL3,VideoFile4,VideoURL4,VideoFile5,VideoURL5,AssignedCount
V106,20240522_1325_S3WBLMKJJESE_B_B_42.mp4,https://drive.google.com/file/d/1d0PzB1X8a1YbsrswZl3Z4LO8wz7hJRd_/view,20240522_1325_S3WBLMKJJESE_Both_A_42.mp4,https://drive.google.com/file/d/1d0od5Y1SQKgOhOorPblk1FweIWHFKswZ/view,20240522_1325_S3WBLMKJJESE_Both_B_42.mp4,https://drive.google.com/file/d/1d0ZDuxSByu8-SJObG5bMIJAfgicTtghl/view,20240522_1325_S3WBLMKJJESE_A_A_43.mp4,https://drive.google.com/file/d/1d19OCdv2ecPDiWycrmsbofcXpPswZrhv/view,20240522_1325_S3WBLMKJJESE_B_B_44.mp4,https://drive.google.com/file/d/1d1ILpsMpwvxUVqSLTe0AjHEXDdbDCJ8I/view,0
V107,20240522_1325_S3WBLMKJJESE_Both_A_42.mp4,https://drive.google.com/file/d/1d0od5Y1SQKgOhOorPblk1FweIWHFKswZ/view,20240522_1325_S3WBLMKJJESE_Both_B_42.mp4,https://drive.google.com/file/d/1d0ZDuxSByu8-SJObG5bMIJAfgicTtghl/view,20240522_1325_S3WBLMKJJESE_A_A_43.mp4,https://drive.google.com/file/d/1d19OCdv2ecPDiWycrmsbofcXpPswZrhv/view,20240522_1325_S3WBLMKJJESE_B_B_44.mp4,https://drive.google.com/file/d/1d1ILpsMpwvxUVqSLTe0AjHEXDdbDCJ8I/view,20240522_1325_S3WBLMKJJESE_Both_A_44.mp4,https://drive.google.com/file/d/1d1JeQWIb_BI6NWDD_gVZn5h0r-y8zoeE/view,0
V108,20240522_1325_S3WBLMKJJESE_Both_B_42.mp4,https://drive.google.com/file/d/1d0ZDuxSByu8-SJObG5bMIJAfgicTtghl/view,20240522_1325_S3WBLMKJJESE_A_A_43.mp4,https://drive.google.com/file/d/1d19OCdv2ecPDiWycrmsbofcXpPswZrhv/view,20240522_1325_S3WBLMKJJESE_B_B_44.mp4,https://drive.google.com/file/d/1d1ILpsMpwvxUVqSLTe0AjHEXDdbDCJ8I/view,20240522_1325_S3WBLMKJJESE_Both_A_44.mp4,https://drive.google.com/file/d/1d1JeQWIb_BI6NWDD_gVZn5h0r-y8zoeE/view,20240522_1325_S3WBLMKJJESE_Both_B_44.mp4,https://drive.google.com/file/d/1d24jEOWmo3Gl57_zJ7tYFuBs08D6RoBd/view,0
V109,20240522_1325_S3WBLMKJJESE_A_A_43.mp4,https://drive.google.com/file/d/1d19OCdv2ecPDiWycrmsbofcXpPswZrhv/view,20240522_1325_S3WBLMKJJESE_B_B_44.mp4,https://drive.google.com/file/d/1d1ILpsMpwvxUVqSLTe0AjHEXDdbDCJ8I/view,20240522_1325_S3WBLMKJJESE_Both_A_44.mp4,https://drive.google.com/file/d/1d1JeQWIb_BI6NWDD_gVZn5h0r-y8zoeE/view,20240522_1325_S3WBLMKJJESE_Both_B_44.mp4,https://drive.google.com/file/d/1d24jEOWmo3Gl57_zJ7tYFuBs08D6RoBd/view,20240522_1325_S3WBLMKJJESE_A_A_45.mp4,https://drive.google.com/file/d/1d2L_7LzYq_q0GQRcdgSTd94ShqCr2bUT/view,0
V110,20240522_1325_S3WBLMKJJESE_B_B_44.mp4,https://drive.google.com/file/d/1d1ILpsMpwvxUVqSLTe0AjHEXDdbDCJ8I/view,20240522_1325_S3WBLMKJJESE_Both_A_44.mp4,https://drive.google.com/file/d/1d1JeQWIb_BI6NWDD_gVZn5h0r-y8zoeE/view,20240522_1325_S3WBLMKJJESE_Both_B_44.mp4,https://drive.google.com/file/d/1d24jEOWmo3Gl57_zJ7tYFuBs08D6RoBd/view,20240522_1325_S3WBLMKJJESE_A_A_45.mp4,https://drive.google.com/file/d/1d2L_7LzYq_q0GQRcdgSTd94ShqCr2bUT/view,20240522_1325_S3WBLMKJJESE_B_B_46.mp4,https://drive.google.com/file/d/1d3_8HTIGsaB3uVdaaYpTEQ48-Eh3MiDo/view,0
V111,20240522_1325_S3WBLMKJJESE_Both_A_44.mp4,https://drive.google.com/file/d/1d1JeQWIb_BI6NWDD_gVZn5h0r-y8zoeE/view,20240522_1325_S3WBLMKJJESE_Both_B_44.mp4,https://drive.google.com/file/d/1d24jEOWmo3Gl57_zJ7tYFuBs08D6RoBd/view,20240522_1325_S3WBLMKJJESE_A_A_45.mp4,https://drive.google.com/file/d/1d2L_7LzYq_q0GQRcdgSTd94ShqCr2bUT/view,20240522_1325_S3WBLMKJJESE_B_B_46.mp4,https://drive.google.com/file/d/1d3_8HTIGsaB3uVdaaYpTEQ48-Eh3MiDo/view,20240522_1325_S3WBLMKJJESE_Both_A_46.mp4,https://drive.google.com/file/d/1d4XC7VzxkfS3xk0HPdKLhyaVRsgXmTSE/view,0
V112,20240522_1325_S3WBLMKJJESE_Both_B_44.mp4,https://drive.google.com/file/d/1d24jEOWmo3Gl57_zJ7tYFuBs08D6RoBd/view,20240522_1325_S3WBLMKJJESE_A_A_45.mp4,https://drive.google.com/file/d/1d2L_7LzYq_q0GQRcdgSTd94ShqCr2bUT/view,20240522_1325_S3WBLMKJJESE_B_B_46.mp4,https://drive.google.com/file/d/1d3_8HTIGsaB3uVdaaYpTEQ48-Eh3MiDo/view,20240522_1325_S3WBLMKJJESE_Both_A_46.mp4,https://drive.google.com/file/d/1d4XC7VzxkfS3xk0HPdKLhyaVRsgXmTSE/view,20240522_1325_S3WBLMKJJESE_Both_B_46.mp4,https://drive.google.com/file/d/1d4bWCZwNwCSCoS79gZQcxHLIhERwG7yg/view,0
V113,20240522_1325_S3WBLMKJJESE_A_A_45.mp4,https://drive.google.com/file/d/1d2L_7LzYq_q0GQRcdgSTd94ShqCr2bUT/view,20240522_1325_S3WBLMKJJESE_B_B_46.mp4,https://drive.google.com/file/d/1d3_8HTIGsaB3uVdaaYpTEQ48-Eh3MiDo/view,20240522_1325_S3WBLMKJJESE_Both_A_46.mp4,https://drive.google.com/file/d/1d4XC7VzxkfS3xk0HPdKLhyaVRsgXmTSE/view,20240522_1325_S3WBLMKJJESE_Both_B_46.mp4,https://drive.google.com/file/d/1d4bWCZwNwCSCoS79gZQcxHLIhERwG7yg/view,20240522_1325_S3WBLMKJJESE_A_A_47.mp4,https://drive.google.com/file/d/1d4ym0e9ODOUYk5jLHzypd8ULFE9U9z8E/view,0
V114,20240522_1325_S3WBLMKJJESE_B_B_46.mp4,https://drive.google.com/file/d/1d3_8HTIGsaB3uVdaaYpTEQ48-Eh3MiDo/view,20240522_1325_S3WBLMKJJESE_Both_A_46.mp4,https://drive.google.com/file/d/1d4XC7VzxkfS3xk0HPdKLhyaVRsgXmTSE/view,20240522_1325_S3WBLMKJJESE_Both_B_46.mp4,https://drive.google.com/file/d/1d4bWCZwNwCSCoS79gZQcxHLIhERwG7yg/view,20240522_1325_S3WBLMKJJESE_A_A_47.mp4,https://drive.google.com/file/d/1d4ym0e9ODOUYk5jLHzypd8ULFE9U9z8E/view,20240522_1325_S3WBLMKJJESE_A_A_48.mp4,https://drive.google.com/file/d/1d51HrR6ZPZPBPG9DKKqFV3HMqm_DFDEG/view,0
V115,20240522_1325_S3WBLMKJJESE_Both_A_46.mp4,https://drive.google.com/file/d/1d4XC7VzxkfS3xk0HPdKLhyaVRsgXmTSE/view,20240522_1325_S3WBLMKJJESE_Both_B_46.mp4,https://drive.google.com/file/d/1d4bWCZwNwCSCoS79gZQcxHLIhERwG7yg/view,20240522_1325_S3WBLMKJJESE_A_A_47.mp4,https://drive.google.com/file/d/1d4ym0e9ODOUYk5jLHzypd8ULFE9U9z8E/view,20240522_1325_S3WBLMKJJESE_A_A_48.mp4,https://drive.google.com/file/d/1d51HrR6ZPZPBPG9DKKqFV3HMqm_DFDEG/view,20240522_1325_S3WBLMKJJESE_B_B_48.mp4,https://drive.google.com/file/d/1d4zZsuyRc264Di0QbvmIeNJgycnAo9NP/view,0
V116,20240522_1325_S3WBLMKJJESE_Both_B_46.mp4,https://drive.google.com/file/d/1d4bWCZwNwCSCoS79gZQcxHLIhERwG7yg/view,20240522_1325_S3WBLMKJJESE_A_A_47.mp4,https://drive.google.com/file/d/1d4ym0e9ODOUYk5jLHzypd8ULFE9U9z8E/view,20240522_1325_S3WBLMKJJESE_A_A_48.mp4,https://drive.google.com/file/d/1d51HrR6ZPZPBPG9DKKqFV3HMqm_DFDEG/view,20240522_1325_S3WBLMKJJESE_B_B_48.mp4,https://drive.google.com/file/d/1d4zZsuyRc264Di0QbvmIeNJgycnAo9NP/view,20240522_1325_S3WBLMKJJESE_Both_A_48.mp4,https://drive.google.com/file/d/1d5_bmAL-h2RhaVal6N3BMlabIAH9z-jg/view,0
V117,20240522_1325_S3WBLMKJJESE_A_A_47.mp4,https://drive.google.com/file/d/1d4ym0e9ODOUYk5jLHzypd8ULFE9U9z8E/view,20240522_1325_S3WBLMKJJESE_A_A_48.mp4,https://drive.google.com/file/d/1d51HrR6ZPZPBPG9DKKqFV3HMqm_DFDEG/view,20240522_1325_S3WBLMKJJESE_B_B_48.mp4,https://drive.google.com/file/d/1d4zZsuyRc264Di0QbvmIeNJgycnAo9NP/view,20240522_1325_S3WBLMKJJESE_Both_A_48.mp4,https://drive.google.com/file/d/1d5_bmAL-h2RhaVal6N3BMlabIAH9z-jg/view,20240522_1325_S3WBLMKJJESE_Both_B_48.mp4,https://drive.google.com/file/d/1d6OCdIsBKHZ13XAR6PlBkhrILYiWVDrs/view,0
V118,20240522_1325_S3WBLMKJJESE_A_A_51.mp4,https://drive.google.com/file/d/1d9_9UxzzdGCy5UfdsUF-4NkZtG9kMCPx/view,20240522_1325_S3WBLMKJJESE_A_A_52.mp4,https://drive.google.com/file/d/1dAtTTf2lMQPY0-hvzUMPcU1FzsMnLrGN/view,20240522_1325_S3WBLMKJJESE_B_B_52.mp4,https://drive.google.com/file/d/1dAG_mOWedCoH3fvfV-0W1ZoywOfXZ18H/view,20240522_1325_S3WBLMKJJESE_Both_A_52.mp4,https://drive.google.com/file/d/1dBNnsLAQBez76cmhmFd_NRDVssWe9Uu5/view,20240522_1325_S3WBLMKJJESE_Both_B_52.mp4,https://drive.google.com/file/d/1dB84mkqYJeSHIKWumPIG-7eMb6xBoMf5/view,0
V119,20240522_1325_S3WBLMKJJESE_A_A_52.mp4,https://drive.google.com/file/d/1dAtTTf2lMQPY0-hvzUMPcU1FzsMnLrGN/view,20240522_1325_S3WBLMKJJESE_B_B_52.mp4,https://drive.google.com/file/d/1dAG_mOWedCoH3fvfV-0W1ZoywOfXZ18H/view,20240522_1325_S3WBLMKJJESE_Both_A_52.mp4,https://drive.google.com/file/d/1dBNnsLAQBez76cmhmFd_NRDVssWe9Uu5/view,20240522_1325_S3WBLMKJJESE_Both_B_52.mp4,https://drive.google.com/file/d/1dB84mkqYJeSHIKWumPIG-7eMb6xBoMf5/view,20240522_1325_S3WBLMKJJESE_A_A_53.mp4,https://drive.google.com/file/d/1dBdOS8LhvMCx1H_hyOwjnTugIO_m5GWf/view,0
V120,20240522_1325_S3WBLMKJJESE_B_B_52.mp4,https://drive.google.com/file/d/1dAG_mOWedCoH3fvfV-0W1ZoywOfXZ18H/view,20240522_1325_S3WBLMKJJESE_Both_A_52.mp4,https://drive.google.com/file/d/1dBNnsLAQBez76cmhmFd_NRDVssWe9Uu5/view,20240522_1325_S3WBLMKJJESE_Both_B_52.mp4,https://drive.google.com/file/d/1dB84mkqYJeSHIKWumPIG-7eMb6xBoMf5/view,20240522_1325_S3WBLMKJJESE_A_A_53.mp4,https://drive.google.com/file/d/1dBdOS8LhvMCx1H_hyOwjnTugIO_m5GWf/view,20240522_1325_S3WBLMKJJESE_A_A_54.mp4,https://drive.google.com/file/d/1dCSDpMcxQ-f074uirad6_DeR5q7iywng/view,0
V121,20240522_1325_S3WBLMKJJESE_Both_A_52.mp4,https://drive.google.com/file/d/1dBNnsLAQBez76cmhmFd_NRDVssWe9Uu5/view,20240522_1325_S3WBLMKJJESE_Both_B_52.mp4,https://drive.google.com/file/d/1dB84mkqYJeSHIKWumPIG-7eMb6xBoMf5/view,20240522_1325_S3WBLMKJJESE_A_A_53.mp4,https://drive.google.com/file/d/1dBdOS8LhvMCx1H_hyOwjnTugIO_m5GWf/view,20240522_1325_S3WBLMKJJESE_A_A_54.mp4,https://drive.google.com/file/d/1dCSDpMcxQ-f074uirad6_DeR5q7iywng/view,20240522_1325_S3WBLMKJJESE_B_B_54.mp4,https://drive.google.com/file/d/1dCKfb30Zvshjq4D53hUhNsvdKDROdMCK/view,0
V122,20240522_1325_S3WBLMKJJESE_Both_B_52.mp4,https://drive.google.com/file/d/1dB84mkqYJeSHIKWumPIG-7eMb6xBoMf5/view,20240522_1325_S3WBLMKJJESE_A_A_53.mp4,https://drive.google.com/file/d/1dBdOS8LhvMCx1H_hyOwjnTugIO_m5GWf/view,20240522_1325_S3WBLMKJJESE_A_A_54.mp4,https://drive.google.com/file/d/1dCSDpMcxQ-f074uirad6_DeR5q7iywng/view,20240522_1325_S3WBLMKJJESE_B_B_54.mp4,https://drive.google.com/file/d/1dCKfb30Zvshjq4D53hUhNsvdKDROdMCK/view,20240522_1325_S3WBLMKJJESE_Both_A_54.mp4,https://drive.google.com/file/d/1dCpzw9414_zey66W7N8jODQOrx1eI1nj/view,0
V123,20240522_1325_S3WBLMKJJESE_A_A_53.mp4,https://drive.google.com/file/d/1dBdOS8LhvMCx1H_hyOwjnTugIO_m5GWf/view,20240522_1325_S3WBLMKJJESE_A_A_54.mp4,https://drive.google.com/file/d/1dCSDpMcxQ-f074uirad6_DeR5q7iywng/view,20240522_1325_S3WBLMKJJESE_B_B_54.mp4,https://drive.google.com/file/d/1dCKfb30Zvshjq4D53hUhNsvdKDROdMCK/view,20240522_1325_S3WBLMKJJESE_Both_A_54.mp4,https://drive.google.com/file/d/1dCpzw9414_zey66W7N8jODQOrx1eI1nj/view,20240522_1325_S3WBLMKJJESE_Both_B_54.mp4,https://drive.google.com/file/d/1dDYXEJjGUqLZjJ-IcuwTnkSIVOd8Qzws/view,0
V124,20240522_1325_S3WBLMKJJESE_A_A_54.mp4,https://drive.google.com/file/d/1dCSDpMcxQ-f074uirad6_DeR5q7iywng/view,20240522_1325_S3WBLMKJJESE_B_B_54.mp4,https://drive.google.com/file/d/1dCKfb30Zvshjq4D53hUhNsvdKDROdMCK/view,20240522_1325_S3WBLMKJJESE_Both_A_54.mp4,https://drive.google.com/file/d/1dCpzw9414_zey66W7N8jODQOrx1eI1nj/view,20240522_1325_S3WBLMKJJESE_Both_B_54.mp4,https://drive.google.com/file/d/1dDYXEJjGUqLZjJ-IcuwTnkSIVOd8Qzws/view,20240522_1325_S3WBLMKJJESE_A_A_55.mp4,https://drive.google.com/file/d/1dDqfsQ_BrgAkrqFvmjaFnHR9kHNqEL5F/view,0
V125,20240522_1325_S3WBLMKJJESE_B_B_54.mp4,https://drive.google.com/file/d/1dCKfb30Zvshjq4D53hUhNsvdKDROdMCK/view,20240522_1325_S3WBLMKJJESE_Both_A_54.mp4,https://drive.google.com/file/d/1dCpzw9414_zey66W7N8jODQOrx1eI1nj/view,20240522_1325_S3WBLMKJJESE_Both_B_54.mp4,https://drive.google.com/file/d/1dDYXEJjGUqLZjJ-IcuwTnkSIVOd8Qzws/view,20240522_1325_S3WBLMKJJESE_A_A_55.mp4,https://drive.google.com/file/d/1dDqfsQ_BrgAkrqFvmjaFnHR9kHNqEL5F/view,20240522_1325_S3WBLMKJJESE_A_A_56.mp4,https://drive.google.com/file/d/1dESyxAxJxmE3Z9NXPsNLteQqTcR9XYeB/view,0
V126,20240522_1325_S3WBLMKJJESE_Both_A_54.mp4,https://drive.google.com/file/d/1dCpzw9414_zey66W7N8jODQOrx1eI1nj/view,20240522_1325_S3WBLMKJJESE_Both_B_54.mp4,https://drive.google.com/file/d/1dDYXEJjGUqLZjJ-IcuwTnkSIVOd8Qzws/view,20240522_1325_S3WBLMKJJESE_A_A_55.mp4,https://drive.google.com/file/d/1dDqfsQ_BrgAkrqFvmjaFnHR9kHNqEL5F/view,20240522_1325_S3WBLMKJJESE_A_A_56.mp4,https://drive.google.com/file/d/1dESyxAxJxmE3Z9NXPsNLteQqTcR9XYeB/view,20240522_1325_S3WBLMKJJESE_B_B_56.mp4,https://drive.google.com/file/d/1dDt91gPMZ5LGWOUrKVWgLp5k7EXvQs0e/view,0
V127,20240522_1325_S3WBLMKJJESE_Both_B_54.mp4,https://drive.google.com/file/d/1dDYXEJjGUqLZjJ-IcuwTnkSIVOd8Qzws/view,20240522_1325_S3WBLMKJJESE_A_A_55.mp4,https://drive.google.com/file/d/1dDqfsQ_BrgAkrqFvmjaFnHR9kHNqEL5F/view,20240522_1325_S3WBLMKJJESE_A_A_56.mp4,https://drive.google.com/file/d/1dESyxAxJxmE3Z9NXPsNLteQqTcR9XYeB/view,20240522_1325_S3WBLMKJJESE_B_B_56.mp4,https://drive.google.com/file/d/1dDt91gPMZ5LGWOUrKVWgLp5k7EXvQs0e/view,20240522_1325_S3WBLMKJJESE_Both_A_56.mp4,https://drive.google.com/file/d/1dEfankuAkcQ1s5wwthxSdLFft--4LA6N/view,0
V128,20240522_1325_S3WBLMKJJESE_A_A_55.mp4,https://drive.google.com/file/d/1dDqfsQ_BrgAkrqFvmjaFnHR9kHNqEL5F/view,20240522_1325_S3WBLMKJJESE_A_A_56.mp4,https://drive.google.com/file/d/1dESyxAxJxmE3Z9NXPsNLteQqTcR9XYeB/view,20240522_1325_S3WBLMKJJESE_B_B_56.mp4,https://drive.google.com/file/d/1dDt91gPMZ5LGWOUrKVWgLp5k7EXvQs0e/view,20240522_1325_S3WBLMKJJESE_Both_A_56.mp4,https://drive.google.com/file/d/1dEfankuAkcQ1s5wwthxSdLFft--4LA6N/view,20240522_1325_S3WBLMKJJESE_Both_B_56.mp4,https://drive.google.com/file/d/1dEdyLSJ3D_h4TIboK1Wn_2PVEAELynNQ/view,0
V129,20240522_1325_S3WBLMKJJESE_A_A_58.mp4,https://drive.google.com/file/d/1dHHey-zCYHAcbqNV-wkjVUU4xCr9KQIN/view,20240522_1325_S3WBLMKJJESE_B_B_58.mp4,https://drive.google.com/file/d/1dGzU3fDJqYEicuCOg0o4RAoMSmtjJpXB/view,20240522_1325_S3WBLMKJJESE_Both_A_58.mp4,https://drive.google.com/file/d/1dHjAwMnw-fZ3ziz1GWIvhkpZmYUAwcHD/view,20240522_1325_S3WBLMKJJESE_Both_B_58.mp4,https://drive.google.com/file/d/1dI4s7i500oi77XZxuD7kcnBlGVmOW--7/view,20240522_1325_S3WBLMKJJESE_A_A_59.mp4,https://drive.google.com/file/d/1dI5ulRoSlOnl81EdJatt33vbX_ucji-C/view,0
V130,20240522_1325_S3WBLMKJJESE_B_B_58.mp4,https://drive.google.com/file/d/1dGzU3fDJqYEicuCOg0o4RAoMSmtjJpXB/view,20240522_1325_S3WBLMKJJESE_Both_A_58.mp4,https://drive.google.com/file/d/1dHjAwMnw-fZ3ziz1GWIvhkpZmYUAwcHD/view,20240522_1325_S3WBLMKJJESE_Both_B_58.mp4,https://drive.google.com/file/d/1dI4s7i500oi77XZxuD7kcnBlGVmOW--7/view,20240522_1325_S3WBLMKJJESE_A_A_59.mp4,https://drive.google.com/file/d/1dI5ulRoSlOnl81EdJatt33vbX_ucji-C/view,20240522_1325_S3WBLMKJJESE_B_B_60.mp4,https://drive.google.com/file/d/1dIR3zyNiMX3YsMcGawDX3tXeYGTvuhaM/view,0
V131,20240522_1325_S3WBLMKJJESE_Both_A_58.mp4,https://drive.google.com/file/d/1dHjAwMnw-fZ3ziz1GWIvhkpZmYUAwcHD/view,20240522_1325_S3WBLMKJJESE_Both_B_58.mp4,https://drive.google.com/file/d/1dI4s7i500oi77XZxuD7kcnBlGVmOW--7/view,20240522_1325_S3WBLMKJJESE_A_A_59.mp4,https://drive.google.com/file/d/1dI5ulRoSlOnl81EdJatt33vbX_ucji-C/view,20240522_1325_S3WBLMKJJESE_B_B_60.mp4,https://drive.google.com/file/d/1dIR3zyNiMX3YsMcGawDX3tXeYGTvuhaM/view,20240522_1325_S3WBLMKJJESE_Both_A_60.mp4,https://drive.google.com/file/d/1dJ4FbLe0siB15pTtQdQ-kTxocra8ipHv/view,0
V132,20240522_1325_S3WBLMKJJESE_Both_B_58.mp4,https://drive.google.com/file/d/1dI4s7i500oi77XZxuD7kcnBlGVmOW--7/view,20240522_1325_S3WBLMKJJESE_A_A_59.mp4,https://drive.google.com/file/d/1dI5ulRoSlOnl81EdJatt33vbX_ucji-C/view,20240522_1325_S3WBLMKJJESE_B_B_60.mp4,https://drive.google.com/file/d/1dIR3zyNiMX3YsMcGawDX3tXeYGTvuhaM/view,20240522_1325_S3WBLMKJJESE_Both_A_60.mp4,https://drive.google.com/file/d/1dJ4FbLe0siB15pTtQdQ-kTxocra8ipHv/view,20240522_1325_S3WBLMKJJESE_Both_B_60.mp4,https://drive.google.com/file/d/1dJ8oWcEq0dGnpJICKyl4dAIZWJ_SQT8k/view,0
V133,20240522_1325_S3WBLMJ9ZP9P_B_B_4.mp4,https://drive.google.com/file/d/1c7DCR-HWVU83_lXugIe0djmHmpvV_gTz/view,20240522_1325_S3WBLMJ9ZP9P_A_A_5.mp4,https://drive.google.com/file/d/1c89QwlOl9vzL5Xg8kSQ2Udo9mDaVNM-g/view,20240522_1325_S3WBLMJ9ZP9P_B_B_5.mp4,https://drive.google.com/file/d/1c8gewVqV_5KwA7JZGI5pQ59JycxepQKs/view,20240522_1325_S3WBLMJ9ZP9P_Both_A_5.mp4,https://drive.google.com/file/d/1c9CfrCg7qIY9SBas9jgMsL2t_AsmZ9pz/view,20240522_1325_S3WBLMJ9ZP9P_Both_B_5.mp4,https://drive.google.com/file/d/1c93JKmQA5fTOKdZlxG3T9zsHPFF9_tlU/view,0
V134,20240522_1325_S3WBLMJ9ZP9P_A_A_5.mp4,https://drive.google.com/file/d/1c89QwlOl9vzL5Xg8kSQ2Udo9mDaVNM-g/view,20240522_1325_S3WBLMJ9ZP9P_B_B_5.mp4,https://drive.google.com/file/d/1c8gewVqV_5KwA7JZGI5pQ59JycxepQKs/view,20240522_1325_S3WBLMJ9ZP9P_Both_A_5.mp4,https://drive.google.com/file/d/1c9CfrCg7qIY9SBas9jgMsL2t_AsmZ9pz/view,20240522_1325_S3WBLMJ9ZP9P_Both_B_5.mp4,https://drive.google.com/file/d/1c93JKmQA5fTOKdZlxG3T9zsHPFF9_tlU/view,20240522_1325_S3WBLMJ9ZP9P_B_B_6.mp4,https://drive.google.com/file/d/1cA45IFsolWD1lH9_25OWOTMoC9jnH0LC/view,0
V135,20240522_1325_S3WBLME15F3C_A_A_7.mp4,https://drive.google.com/file/d/1bMzwmBl7l02uGhHEKR2RNjQiRMCb9NdD/view,20240522_1325_S3WBLME15F3C_B_B_8.mp4,https://drive.google.com/file/d/1bNdJIutkcNeQxtrvL3S4CtqodY6ZqmBc/view,20240522_1325_S3WBLME15F3C_A_A_9.mp4,https://drive.google.com/file/d/1bNrs9a7F_lknt7ngIXQLTtGFN3cTBVH3/view,20240522_1325_S3WBLME15F3C_B_B_10.mp4,https://drive.google.com/file/d/1bOG5ufRZH8rG94OuBMJLjXC7IoqvpPcF/view,20240522_1325_S3WBLME15F3C_A_A_11.mp4,https://drive.google.com/file/d/1bO_dhYpzNN-5-Wso4RsBEnqlcogddjto/view,0
V136,20240522_1325_S3WBLMCJ9QDR_B_B_19.mp4,https://drive.google.com/file/d/1aaA96AxuV_IKW7vJbHpaFbydWIl_17k2/view,20240522_1325_S3WBLMCJ9QDR_A_A_20.mp4,https://drive.google.com/file/d/1aaH_Bko5KaRdM5pO5Tvrqv1g8mD7skxo/view,20240522_1325_S3WBLMCJ9QDR_Both_A_20.mp4,https://drive.google.com/file/d/1aaZPLjeoGqykeNByBWKnPnfMewaJ-Bql/view,20240522_1325_S3WBLMCJ9QDR_Both_B_20.mp4,https://drive.google.com/file/d/1aaKBbznma89KzY1--BTnE_QY-8noR7FM/view,20240522_1325_S3WBLMCJ9QDR_B_B_21.mp4,https://drive.google.com/file/d/1aawkSl8l0A5HCVufG9yREJZ_5RmleBty/view,0
V137,20240522_1325_S3WBLMCJ9QDR_B_B_23.mp4,https://drive.google.com/file/d/1adXEyyhReGlK4g3Fc5xuOkdy_QCoj6NY/view,20240522_1325_S3WBLMCJ9QDR_A_A_24.mp4,https://drive.google.com/file/d/1adYfRR4ZhjVY5_-d2o2wPaopQy-aQ39T/view,20240522_1325_S3WBLMCJ9QDR_B_B_24.mp4,https://drive.google.com/file/d/1aeVbSXlhuFdm0YA_JdXNMqnfEI630Kcw/view,20240522_1325_S3WBLMCJ9QDR_Both_A_24.mp4,https://drive.google.com/file/d/1aeW7GqGG9w6TisgPTcDPwVv6Qiwgdl3J/view,20240522_1325_S3WBLMCJ9QDR_Both_B_24.mp4,https://drive.google.com/file/d/1aemL2N1N0_eDVRA5Rdwbh_FjEc7B-oEI/view,0
V138,20240522_1325_S3WBLMCJ9QDR_B_B_37.mp4,https://drive.google.com/file/d/1amH4gyQisfCROnXdbIkplw5quhEoXur1/view,20240522_1325_S3WBLMCJ9QDR_Both_A_37.mp4,https://drive.google.com/file/d/1apTA44FPBv32EC_o15kLF-wAyWa3hhX7/view,20240522_1325_S3WBLMCJ9QDR_Both_B_37.mp4,https://drive.google.com/file/d/1atEDeZYhT4CGcl_ii4iDIWABIaftmd8D/view,20240522_1325_S3WBLMCJ9QDR_A_A_38.mp4,https://drive.google.com/file/d/1at47Z-EFPKukA8A3SWOiOi3xzv0qgxcK/view,20240522_1325_S3WBLMCJ9QDR_B_B_38.mp4,https://drive.google.com/file/d/1armXIkcId0acfEO2GA1UnlWeZ4mszi8c/view,0
V139,20240522_1325_S3WBLMCJ9QDR_Both_A_37.mp4,https://drive.google.com/file/d/1apTA44FPBv32EC_o15kLF-wAyWa3hhX7/view,20240522_1325_S3WBLMCJ9QDR_Both_B_37.mp4,https://drive.google.com/file/d/1atEDeZYhT4CGcl_ii4iDIWABIaftmd8D/view,20240522_1325_S3WBLMCJ9QDR_A_A_38.mp4,https://drive.google.com/file/d/1at47Z-EFPKukA8A3SWOiOi3xzv0qgxcK/view,20240522_1325_S3WBLMCJ9QDR_B_B_38.mp4,https://drive.google.com/file/d/1armXIkcId0acfEO2GA1UnlWeZ4mszi8c/view,20240522_1325_S3WBLMCJ9QDR_Both_A_38.mp4,https://drive.google.com/file/d/1arTU90E6e6tAa1WfVm4X3sZbOy18BU0z/view,0
V140,20240522_1325_S3WBLMCJ9QDR_Both_B_37.mp4,https://drive.google.com/file/d/1atEDeZYhT4CGcl_ii4iDIWABIaftmd8D/view,20240522_1325_S3WBLMCJ9QDR_A_A_38.mp4,https://drive.google.com/file/d/1at47Z-EFPKukA8A3SWOiOi3xzv0qgxcK/view,20240522_1325_S3WBLMCJ9QDR_B_B_38.mp4,https://drive.google.com/file/d/1armXIkcId0acfEO2GA1UnlWeZ4mszi8c/view,20240522_1325_S3WBLMCJ9QDR_Both_A_38.mp4,https://drive.google.com/file/d/1arTU90E6e6tAa1WfVm4X3sZbOy18BU0z/view,20240522_1325_S3WBLMCJ9QDR_Both_B_38.mp4,https://drive.google.com/file/d/1ar5x-cI4mLsrfFfKHpGIvEUUkEvArRzK/view,0
